Number,Name,Code,Emoji,Hall of Fame,Comment
984,airplane arrival,U+1F6EC,🛬,,
985,parachute,U+1FA82,🪂,,
986,seat,U+1F4BA,💺,,
987,helicopter,U+1F681,🚁,,
988,suspension railway,U+1F69F,🚟,,
989,mountain cableway,U+1F6A0,🚠,,
990,aerial tramway,U+1F6A1,🚡,,
991,satellite,U+1F6F0,🛰,,
992,rocket,U+1F680,🚀,,
993,flying saucer,U+1F6F8,🛸,,
hotel,,,,,
№,CLDR Short Name,Code,Browser,,
994,bellhop bell,U+1F6CE,🛎,,
995,luggage,U+1F9F3,🧳,,
time,,,,,
№,CLDR Short Name,Code,Browser,,
996,hourglass done,U+231B,⌛,,
997,hourglass not done,U+23F3,⏳,,
998,watch,U+231A,⌚,,
999,alarm clock,U+23F0,⏰,,
1000,stopwatch,U+23F1,⏱,,
1001,timer clock,U+23F2,⏲,,
1002,mantelpiece clock,U+1F570,🕰,,
1003,twelve o’clock,U+1F55B,🕛,,
1004,twelve-thirty,U+1F567,🕧,,
1005,one o’clock,U+1F550,🕐,,
1006,one-thirty,U+1F55C,🕜,,
1007,two o’clock,U+1F551,🕑,,
1008,two-thirty,U+1F55D,🕝,,
1009,three o’clock,U+1F552,🕒,,
1010,three-thirty,U+1F55E,🕞,,
1011,four o’clock,U+1F553,🕓,,
1012,four-thirty,U+1F55F,🕟,,
1013,five o’clock,U+1F554,🕔,,
1014,five-thirty,U+1F560,🕠,,
1015,six o’clock,U+1F555,🕕,,
№,CLDR Short Name,Code,Browser,,
1016,six-thirty,U+1F561,🕡,,
1017,seven o’clock,U+1F556,🕖,,
1018,seven-thirty,U+1F562,🕢,,
1019,eight o’clock,U+1F557,🕗,,
1020,eight-thirty,U+1F563,🕣,,
1021,nine o’clock,U+1F558,🕘,,
1022,nine-thirty,U+1F564,🕤,,
1023,ten o’clock,U+1F559,🕙,,
1024,ten-thirty,U+1F565,🕥,,
1025,eleven o’clock,U+1F55A,🕚,,
1026,eleven-thirty,U+1F566,🕦,,
sky & weather,,,,,
№,CLDR Short Name,Code,Browser,,
1027,new moon,U+1F311,🌑,,
1028,waxing crescent moon,U+1F312,🌒,,
1029,first quarter moon,U+1F313,🌓,,
1030,waxing gibbous moon,U+1F314,🌔,,
1031,full moon,U+1F315,🌕,,
1032,waning gibbous moon,U+1F316,🌖,,
1033,last quarter moon,U+1F317,🌗,,
1034,waning crescent moon,U+1F318,🌘,,
1035,crescent moon,U+1F319,🌙,,
1036,new moon face,U+1F31A,🌚,,
1037,first quarter moon face,U+1F31B,🌛,,
1038,last quarter moon face,U+1F31C,🌜,,
1039,thermometer,U+1F321,🌡,,
1040,sun,U+2600,☀,,
1041,full moon face,U+1F31D,🌝,,
1042,sun with face,U+1F31E,🌞,,
1043,ringed planet,U+1FA90,🪐,,
1044,star,U+2B50,⭐,,
1045,glowing star,U+1F31F,🌟,,
1046,shooting star,U+1F320,🌠,,
№,CLDR Short Name,Code,Browser,,
1047,milky way,U+1F30C,🌌,,
1048,cloud,U+2601,☁,,
1049,sun behind cloud,U+26C5,⛅,,
1050,cloud with lightning and rain,U+26C8,⛈,,
1051,sun behind small cloud,U+1F324,🌤,,
1052,sun behind large cloud,U+1F325,🌥,,
1053,sun behind rain cloud,U+1F326,🌦,,
1054,cloud with rain,U+1F327,🌧,,
1055,cloud with snow,U+1F328,🌨,,
1056,cloud with lightning,U+1F329,🌩,,
1057,tornado,U+1F32A,🌪,,
1058,fog,U+1F32B,🌫,,
1059,wind face,U+1F32C,🌬,,
1060,cyclone,U+1F300,🌀,,
1061,rainbow,U+1F308,🌈,,
1062,closed umbrella,U+1F302,🌂,,
1063,umbrella,U+2602,☂,,
1064,umbrella with rain drops,U+2614,☔,,
1065,umbrella on ground,U+26F1,⛱,,
1066,high voltage,U+26A1,⚡,,
№,CLDR Short Name,Code,Browser,,
1067,snowflake,U+2744,❄,,
1068,snowman,U+2603,☃,,
1069,snowman without snow,U+26C4,⛄,,
1070,comet,U+2604,☄,,
1071,fire,U+1F525,🔥,,
1072,droplet,U+1F4A7,💧,,
1073,water wave,U+1F30A,🌊,,
Activities,,,,,
event,,,,,
№,CLDR Short Name,Code,Browser,,
1074,jack-o-lantern,U+1F383,🎃,,
1075,Christmas tree,U+1F384,🎄,,
1076,fireworks,U+1F386,🎆,,
1077,sparkler,U+1F387,🎇,,
1078,firecracker,U+1F9E8,🧨,,
1079,sparkles,U+2728,✨,,
1080,balloon,U+1F388,🎈,,
1081,party popper,U+1F389,🎉,,
1082,confetti ball,U+1F38A,🎊,,
1083,tanabata tree,U+1F38B,🎋,,
1084,pine decoration,U+1F38D,🎍,,
1085,Japanese dolls,U+1F38E,🎎,,
1086,carp streamer,U+1F38F,🎏,,
1087,wind chime,U+1F390,🎐,,
1088,moon viewing ceremony,U+1F391,🎑,,
1089,red envelope,U+1F9E7,🧧,,
1090,ribbon,U+1F380,🎀,,
1091,wrapped gift,U+1F381,🎁,,
1092,reminder ribbon,U+1F397,🎗,,
1093,admission tickets,U+1F39F,🎟,,
№,CLDR Short Name,Code,Browser,,
1094,ticket,U+1F3AB,🎫,,
award-medal,,,,,
№,CLDR Short Name,Code,Browser,,
1095,military medal,U+1F396,🎖,,
1096,trophy,U+1F3C6,🏆,,
1097,sports medal,U+1F3C5,🏅,,
1098,1st place medal,U+1F947,🥇,,
1099,2nd place medal,U+1F948,🥈,,
1100,3rd place medal,U+1F949,🥉,,
sport,,,,,
№,CLDR Short Name,Code,Browser,,
1101,soccer ball,U+26BD,⚽,,
1102,baseball,U+26BE,⚾,,
1103,softball,U+1F94E,🥎,,
1104,basketball,U+1F3C0,🏀,,
1105,volleyball,U+1F3D0,🏐,,
1106,american football,U+1F3C8,🏈,,
1107,rugby football,U+1F3C9,🏉,,
1108,tennis,U+1F3BE,🎾,,
1109,flying disc,U+1F94F,🥏,,
1110,bowling,U+1F3B3,🎳,,
1111,cricket game,U+1F3CF,🏏,,
1112,field hockey,U+1F3D1,🏑,,
1113,ice hockey,U+1F3D2,🏒,,
1114,lacrosse,U+1F94D,🥍,,
1115,ping pong,U+1F3D3,🏓,,
1116,badminton,U+1F3F8,🏸,,
1117,boxing glove,U+1F94A,🥊,,
1118,martial arts uniform,U+1F94B,🥋,,
1119,goal net,U+1F945,🥅,,
1120,flag in hole,U+26F3,⛳,,
№,CLDR Short Name,Code,Browser,,
1121,ice skate,U+26F8,⛸,,
1122,fishing pole,U+1F3A3,🎣,,
1123,diving mask,U+1F93F,🤿,,
1124,running shirt,U+1F3BD,🎽,,
1125,skis,U+1F3BF,🎿,,
1126,sled,U+1F6F7,🛷,,
1127,curling stone,U+1F94C,🥌,,
game,,,,,
№,CLDR Short Name,Code,Browser,,
1128,bullseye,U+1F3AF,🎯,,
1129,yo-yo,U+1FA80,🪀,,
1130,kite,U+1FA81,🪁,,
1131,water pistol,U+1F52B,🔫,,
1132,pool 8 ball,U+1F3B1,🎱,,
1133,crystal ball,U+1F52E,🔮,,
1134,magic wand,U+1FA84,🪄,,
1135,video game,U+1F3AE,🎮,,
1136,joystick,U+1F579,🕹,,
1137,slot machine,U+1F3B0,🎰,,
1138,game die,U+1F3B2,🎲,,
1139,puzzle piece,U+1F9E9,🧩,,
1140,teddy bear,U+1F9F8,🧸,,
1141,piñata,U+1FA85,🪅,,
1142,mirror ball,U+1FAA9,🪩,,
1143,nesting dolls,U+1FA86,🪆,,
1144,spade suit,U+2660,♠,,
1145,heart suit,U+2665,♥,,
1146,diamond suit,U+2666,♦,,
1147,club suit,U+2663,♣,,
№,CLDR Short Name,Code,Browser,,
1148,chess pawn,U+265F,♟,,
1149,joker,U+1F0CF,🃏,,
1150,mahjong red dragon,U+1F004,🀄,,
1151,flower playing cards,U+1F3B4,🎴,,
arts & crafts,,,,,
№,CLDR Short Name,Code,Browser,,
1152,performing arts,U+1F3AD,🎭,,
1153,framed picture,U+1F5BC,🖼,,
1154,artist palette,U+1F3A8,🎨,,
1155,thread,U+1F9F5,🧵,,
1156,sewing needle,U+1FAA1,🪡,,
1157,yarn,U+1F9F6,🧶,,
1158,knot,U+1FAA2,🪢,,
Objects,,,,,
clothing,,,,,
№,CLDR Short Name,Code,Browser,,
1159,glasses,U+1F453,👓,,
1160,sunglasses,U+1F576,🕶,,
1161,goggles,U+1F97D,🥽,,
1162,lab coat,U+1F97C,🥼,,
1163,safety vest,U+1F9BA,🦺,,
1164,necktie,U+1F454,👔,,
1165,t-shirt,U+1F455,👕,,
1166,jeans,U+1F456,👖,,
1167,scarf,U+1F9E3,🧣,,
1168,gloves,U+1F9E4,🧤,,
1169,coat,U+1F9E5,🧥,,
1170,socks,U+1F9E6,🧦,,
1171,dress,U+1F457,👗,,
1172,kimono,U+1F458,👘,,
1173,sari,U+1F97B,🥻,,
1174,one-piece swimsuit,U+1FA71,🩱,,
1175,briefs,U+1FA72,🩲,,
1176,shorts,U+1FA73,🩳,,
1177,bikini,U+1F459,👙,,
1178,woman’s clothes,U+1F45A,👚,,
№,CLDR Short Name,Code,Browser,,
1179,folding hand fan,U+1FAAD,🪭,,
1180,purse,U+1F45B,👛,,
1181,handbag,U+1F45C,👜,,
1182,clutch bag,U+1F45D,👝,,
1183,shopping bags,U+1F6CD,🛍,,
1184,backpack,U+1F392,🎒,,
1185,thong sandal,U+1FA74,🩴,,
1186,man’s shoe,U+1F45E,👞,,
1187,running shoe,U+1F45F,👟,,
1188,hiking boot,U+1F97E,🥾,,
1189,flat shoe,U+1F97F,🥿,,
1190,high-heeled shoe,U+1F460,👠,,
1191,woman’s sandal,U+1F461,👡,,
1192,ballet shoes,U+1FA70,🩰,,
1193,woman’s boot,U+1F462,👢,,
1194,hair pick,U+1FAAE,🪮,,
1195,crown,U+1F451,👑,,
1196,woman’s hat,U+1F452,👒,,
1197,top hat,U+1F3A9,🎩,,
1198,graduation cap,U+1F393,🎓,,
№,CLDR Short Name,Code,Browser,,
1199,billed cap,U+1F9E2,🧢,,
1200,military helmet,U+1FA96,🪖,,
1201,rescue worker’s helmet,U+26D1,⛑,,
1202,prayer beads,U+1F4FF,📿,,
1203,lipstick,U+1F484,💄,,
1204,ring,U+1F48D,💍,,
1205,gem stone,U+1F48E,💎,,
sound,,,,,
№,CLDR Short Name,Code,Browser,,
1206,muted speaker,U+1F507,🔇,,
1207,speaker low volume,U+1F508,🔈,,
1208,speaker medium volume,U+1F509,🔉,,
1209,speaker high volume,U+1F50A,🔊,,
1210,loudspeaker,U+1F4E2,📢,,
1211,megaphone,U+1F4E3,📣,,
1212,postal horn,U+1F4EF,📯,,
1213,bell,U+1F514,🔔,,
1214,bell with slash,U+1F515,🔕,,
music,,,,,
№,CLDR Short Name,Code,Browser,,
1215,musical score,U+1F3BC,🎼,,
1216,musical note,U+1F3B5,🎵,,
1217,musical notes,U+1F3B6,🎶,,
1218,studio microphone,U+1F399,🎙,,
1219,level slider,U+1F39A,🎚,,
1220,control knobs,U+1F39B,🎛,,
1221,microphone,U+1F3A4,🎤,,
1222,headphone,U+1F3A7,🎧,,
1223,radio,U+1F4FB,📻,,
musical-instrument,,,,,
№,CLDR Short Name,Code,Browser,,
1224,saxophone,U+1F3B7,🎷,,
1225,trumpet,U+1F3BA,🎺,,
1226,⊛ trombone,U+1FA8A,🪊,,
1227,accordion,U+1FA97,🪗,,
1228,guitar,U+1F3B8,🎸,,
1229,musical keyboard,U+1F3B9,🎹,,
1230,violin,U+1F3BB,🎻,,
1231,banjo,U+1FA95,🪕,,
1232,drum,U+1F941,🥁,,
1233,long drum,U+1FA98,🪘,,
1234,maracas,U+1FA87,🪇,,
1235,flute,U+1FA88,🪈,,
1236,harp,U+1FA89,🪉,,
phone,,,,,
№,CLDR Short Name,Code,Browser,,
1237,mobile phone,U+1F4F1,📱,,
1238,mobile phone with arrow,U+1F4F2,📲,,
1239,telephone,U+260E,☎,,
1240,telephone receiver,U+1F4DE,📞,,
1241,pager,U+1F4DF,📟,,
1242,fax machine,U+1F4E0,📠,,
computer,,,,,
№,CLDR Short Name,Code,Browser,,
1243,battery,U+1F50B,🔋,,
1244,low battery,U+1FAAB,🪫,,
1245,electric plug,U+1F50C,🔌,,
1246,laptop,U+1F4BB,💻,,
1247,desktop computer,U+1F5A5,🖥,,
1248,printer,U+1F5A8,🖨,,
1249,keyboard,U+2328,⌨,,
1250,computer mouse,U+1F5B1,🖱,,
1251,trackball,U+1F5B2,🖲,,
1252,computer disk,U+1F4BD,💽,,
1253,floppy disk,U+1F4BE,💾,,
1254,optical disk,U+1F4BF,💿,,
1255,dvd,U+1F4C0,📀,,
1256,abacus,U+1F9EE,🧮,,
light & video,,,,,
№,CLDR Short Name,Code,Browser,,
1257,movie camera,U+1F3A5,🎥,,
1258,film frames,U+1F39E,🎞,,
1259,film projector,U+1F4FD,📽,,
1260,clapper board,U+1F3AC,🎬,,
1261,television,U+1F4FA,📺,,
1262,camera,U+1F4F7,📷,,
1263,camera with flash,U+1F4F8,📸,,
1264,video camera,U+1F4F9,📹,,
1265,videocassette,U+1F4FC,📼,,
1266,magnifying glass tilted left,U+1F50D,🔍,,
1267,magnifying glass tilted right,U+1F50E,🔎,,
1268,candle,U+1F56F,🕯,,
1269,light bulb,U+1F4A1,💡,,
1270,flashlight,U+1F526,🔦,,
1271,red paper lantern,U+1F3EE,🏮,,
1272,diya lamp,U+1FA94,🪔,,
book-paper,,,,,
№,CLDR Short Name,Code,Browser,,
1273,notebook with decorative cover,U+1F4D4,📔,,
1274,closed book,U+1F4D5,📕,,
1275,open book,U+1F4D6,📖,,
1276,green book,U+1F4D7,📗,,
1277,blue book,U+1F4D8,📘,,
1278,orange book,U+1F4D9,📙,,
1279,books,U+1F4DA,📚,,
1280,notebook,U+1F4D3,📓,,
1281,ledger,U+1F4D2,📒,,
1282,page with curl,U+1F4C3,📃,,
1283,scroll,U+1F4DC,📜,,
1284,page facing up,U+1F4C4,📄,,
1285,newspaper,U+1F4F0,📰,,
1286,rolled-up newspaper,U+1F5DE,🗞,,
1287,bookmark tabs,U+1F4D1,📑,,
1288,bookmark,U+1F516,🔖,,
1289,label,U+1F3F7,🏷,,
money,,,,,
№,CLDR Short Name,Code,Browser,,
1290,coin,U+1FA99,🪙,,
1291,money bag,U+1F4B0,💰,,
1292,⊛ treasure chest,U+1FA8E,🪎,,
1293,yen banknote,U+1F4B4,💴,,
1294,dollar banknote,U+1F4B5,💵,,
1295,euro banknote,U+1F4B6,💶,,
1296,pound banknote,U+1F4B7,💷,,
1297,money with wings,U+1F4B8,💸,,
1298,credit card,U+1F4B3,💳,,
1299,receipt,U+1F9FE,🧾,,
1300,chart increasing with yen,U+1F4B9,💹,,
mail,,,,,
№,CLDR Short Name,Code,Browser,,
1301,envelope,U+2709,✉,,
1302,e-mail,U+1F4E7,📧,,
1303,incoming envelope,U+1F4E8,📨,,
1304,envelope with arrow,U+1F4E9,📩,,
1305,outbox tray,U+1F4E4,📤,,
1306,inbox tray,U+1F4E5,📥,,
1307,package,U+1F4E6,📦,,
1308,closed mailbox with raised flag,U+1F4EB,📫,,
1309,closed mailbox with lowered flag,U+1F4EA,📪,,
1310,open mailbox with raised flag,U+1F4EC,📬,,
1311,open mailbox with lowered flag,U+1F4ED,📭,,
1312,postbox,U+1F4EE,📮,,
1313,ballot box with ballot,U+1F5F3,🗳,,
writing,,,,,
№,CLDR Short Name,Code,Browser,,
1314,pencil,U+270F,✏,,
1315,black nib,U+2712,✒,,
1316,fountain pen,U+1F58B,🖋,,
1317,pen,U+1F58A,🖊,,
1318,paintbrush,U+1F58C,🖌,,
1319,crayon,U+1F58D,🖍,,
1320,memo,U+1F4DD,📝,,
office,,,,,
№,CLDR Short Name,Code,Browser,,
1321,briefcase,U+1F4BC,💼,,
1322,file folder,U+1F4C1,📁,,
1323,open file folder,U+1F4C2,📂,,
1324,card index dividers,U+1F5C2,🗂,,
1325,calendar,U+1F4C5,📅,,
1326,tear-off calendar,U+1F4C6,📆,,
1327,spiral notepad,U+1F5D2,🗒,,
1328,spiral calendar,U+1F5D3,🗓,,
1329,card index,U+1F4C7,📇,,
1330,chart increasing,U+1F4C8,📈,,
1331,chart decreasing,U+1F4C9,📉,,
1332,bar chart,U+1F4CA,📊,,
1333,clipboard,U+1F4CB,📋,,
1334,pushpin,U+1F4CC,📌,,
1335,round pushpin,U+1F4CD,📍,,
1336,paperclip,U+1F4CE,📎,,
1337,linked paperclips,U+1F587,🖇,,
1338,straight ruler,U+1F4CF,📏,,
1339,triangular ruler,U+1F4D0,📐,,
1340,scissors,U+2702,✂,,
№,CLDR Short Name,Code,Browser,,
1341,card file box,U+1F5C3,🗃,,
1342,file cabinet,U+1F5C4,🗄,,
1343,wastebasket,U+1F5D1,🗑,,
lock,,,,,
№,CLDR Short Name,Code,Browser,,
1344,locked,U+1F512,🔒,,
1345,unlocked,U+1F513,🔓,,
1346,locked with pen,U+1F50F,🔏,,
1347,locked with key,U+1F510,🔐,,
1348,key,U+1F511,🔑,,
1349,old key,U+1F5DD,🗝,,
tool,,,,,
№,CLDR Short Name,Code,Browser,,
1350,hammer,U+1F528,🔨,,
1351,axe,U+1FA93,🪓,,
1352,pick,U+26CF,⛏,,
1353,hammer and pick,U+2692,⚒,,
1354,hammer and wrench,U+1F6E0,🛠,,
1355,dagger,U+1F5E1,🗡,,
1356,crossed swords,U+2694,⚔,,
1357,bomb,U+1F4A3,💣,,
1358,boomerang,U+1FA83,🪃,,
1359,bow and arrow,U+1F3F9,🏹,,
1360,shield,U+1F6E1,🛡,,
1361,carpentry saw,U+1FA9A,🪚,,
1362,wrench,U+1F527,🔧,,
1363,screwdriver,U+1FA9B,🪛,,
1364,nut and bolt,U+1F529,🔩,,
1365,gear,U+2699,⚙,,
1366,clamp,U+1F5DC,🗜,,
1367,balance scale,U+2696,⚖,,
1368,white cane,U+1F9AF,🦯,,
1369,link,U+1F517,🔗,,
№,CLDR Short Name,Code,Browser,,
1370,broken chain,U+26D3 U+FE0F U+200D U+1F4A5,⛓️‍💥,,
1371,chains,U+26D3,⛓,,
1372,hook,U+1FA9D,🪝,,
1373,toolbox,U+1F9F0,🧰,,
1374,magnet,U+1F9F2,🧲,,
1375,ladder,U+1FA9C,🪜,,
1376,shovel,U+1FA8F,🪏,,
science,,,,,
№,CLDR Short Name,Code,Browser,,
1377,alembic,U+2697,⚗,,
1378,test tube,U+1F9EA,🧪,,
1379,petri dish,U+1F9EB,🧫,,
1380,dna,U+1F9EC,🧬,,
1381,microscope,U+1F52C,🔬,,
1382,telescope,U+1F52D,🔭,,
1383,satellite antenna,U+1F4E1,📡,,
medical,,,,,
№,CLDR Short Name,Code,Browser,,
1384,syringe,U+1F489,💉,,
1385,drop of blood,U+1FA78,🩸,,
1386,pill,U+1F48A,💊,,
1387,adhesive bandage,U+1FA79,🩹,,
1388,crutch,U+1FA7C,🩼,,
1389,stethoscope,U+1FA7A,🩺,,
1390,x-ray,U+1FA7B,🩻,,
household,,,,,
№,CLDR Short Name,Code,Browser,,
1391,door,U+1F6AA,🚪,,
1392,elevator,U+1F6D7,🛗,,
1393,mirror,U+1FA9E,🪞,,
1394,window,U+1FA9F,🪟,,
1395,bed,U+1F6CF,🛏,,
1396,couch and lamp,U+1F6CB,🛋,,
1397,chair,U+1FA91,🪑,,
1398,toilet,U+1F6BD,🚽,,
1399,plunger,U+1FAA0,🪠,,
1400,shower,U+1F6BF,🚿,,
1401,bathtub,U+1F6C1,🛁,,
1402,mouse trap,U+1FAA4,🪤,,
1403,razor,U+1FA92,🪒,,
1404,lotion bottle,U+1F9F4,🧴,,
1405,safety pin,U+1F9F7,🧷,,
1406,broom,U+1F9F9,🧹,,
1407,basket,U+1F9FA,🧺,,
1408,roll of paper,U+1F9FB,🧻,,
1409,bucket,U+1FAA3,🪣,,
1410,soap,U+1F9FC,🧼,,
№,CLDR Short Name,Code,Browser,,
1411,bubbles,U+1FAE7,🫧,,
1412,toothbrush,U+1FAA5,🪥,,
1413,sponge,U+1F9FD,🧽,,
1414,fire extinguisher,U+1F9EF,🧯,,
1415,shopping cart,U+1F6D2,🛒,,
other-object,,,,,
№,CLDR Short Name,Code,Browser,,
1416,cigarette,U+1F6AC,🚬,,
1417,coffin,U+26B0,⚰,,
1418,headstone,U+1FAA6,🪦,,
1419,funeral urn,U+26B1,⚱,,
1420,nazar amulet,U+1F9FF,🧿,,
1421,hamsa,U+1FAAC,🪬,,
1422,moai,U+1F5FF,🗿,,
1423,placard,U+1FAA7,🪧,,
1424,identification card,U+1FAAA,🪪,,
Symbols,,,,,
transport-sign,,,,,
№,CLDR Short Name,Code,Browser,,
1425,ATM sign,U+1F3E7,🏧,,
1426,litter in bin sign,U+1F6AE,🚮,,
1427,potable water,U+1F6B0,🚰,,
1428,wheelchair symbol,U+267F,♿,,
1429,men’s room,U+1F6B9,🚹,,
1430,women’s room,U+1F6BA,🚺,,
1431,restroom,U+1F6BB,🚻,,
1432,baby symbol,U+1F6BC,🚼,,
1433,water closet,U+1F6BE,🚾,,
1434,passport control,U+1F6C2,🛂,,
1435,customs,U+1F6C3,🛃,,
1436,baggage claim,U+1F6C4,🛄,,
1437,left luggage,U+1F6C5,🛅,,
warning,,,,,
№,CLDR Short Name,Code,Browser,,
1438,warning,U+26A0,⚠,,
1439,children crossing,U+1F6B8,🚸,,
1440,no entry,U+26D4,⛔,,
1441,prohibited,U+1F6AB,🚫,,
1442,no bicycles,U+1F6B3,🚳,,
1443,no smoking,U+1F6AD,🚭,,
1444,no littering,U+1F6AF,🚯,,
1445,non-potable water,U+1F6B1,🚱,,
1446,no pedestrians,U+1F6B7,🚷,,
1447,no mobile phones,U+1F4F5,📵,,
1448,no one under eighteen,U+1F51E,🔞,,
1449,radioactive,U+2622,☢,,
1450,biohazard,U+2623,☣,,
arrow,,,,,
№,CLDR Short Name,Code,Browser,,
1451,up arrow,U+2B06,⬆,,
1452,up-right arrow,U+2197,↗,,
1453,right arrow,U+27A1,➡,,
1454,down-right arrow,U+2198,↘,,
1455,down arrow,U+2B07,⬇,,
1456,down-left arrow,U+2199,↙,,
1457,left arrow,U+2B05,⬅,,
1458,up-left arrow,U+2196,↖,,
1459,up-down arrow,U+2195,↕,,
1460,left-right arrow,U+2194,↔,,
1461,right arrow curving left,U+21A9,↩,,
1462,left arrow curving right,U+21AA,↪,,
1463,right arrow curving up,U+2934,⤴,,
1464,right arrow curving down,U+2935,⤵,,
1465,clockwise vertical arrows,U+1F503,🔃,,
1466,counterclockwise arrows button,U+1F504,🔄,,
1467,BACK arrow,U+1F519,🔙,,
1468,END arrow,U+1F51A,🔚,,
1469,ON! arrow,U+1F51B,🔛,,
1470,SOON arrow,U+1F51C,🔜,,
№,CLDR Short Name,Code,Browser,,
1471,TOP arrow,U+1F51D,🔝,,
religion,,,,,
№,CLDR Short Name,Code,Browser,,
1472,place of worship,U+1F6D0,🛐,,
1473,atom symbol,U+269B,⚛,,
1474,om,U+1F549,🕉,,
1475,star of David,U+2721,✡,,
1476,wheel of dharma,U+2638,☸,,
1477,yin yang,U+262F,☯,,
1478,latin cross,U+271D,✝,,
1479,orthodox cross,U+2626,☦,,
1480,star and crescent,U+262A,☪,,
1481,peace symbol,U+262E,☮,,
1482,menorah,U+1F54E,🕎,,
1483,dotted six-pointed star,U+1F52F,🔯,,
1484,khanda,U+1FAAF,🪯,,
zodiac,,,,,
№,CLDR Short Name,Code,Browser,,
1485,Aries,U+2648,♈,,
1486,Taurus,U+2649,♉,,
1487,Gemini,U+264A,♊,,
1488,Cancer,U+264B,♋,,
1489,Leo,U+264C,♌,,
1490,Virgo,U+264D,♍,,
1491,Libra,U+264E,♎,,
1492,Scorpio,U+264F,♏,,
1493,Sagittarius,U+2650,♐,,
1494,Capricorn,U+2651,♑,,
1495,Aquarius,U+2652,♒,,
1496,Pisces,U+2653,♓,,
1497,Ophiuchus,U+26CE,⛎,,
av-symbol,,,,,
№,CLDR Short Name,Code,Browser,,
1498,shuffle tracks button,U+1F500,🔀,,
1499,repeat button,U+1F501,🔁,,
1500,repeat single button,U+1F502,🔂,,
1501,play button,U+25B6,▶,,
1502,fast-forward button,U+23E9,⏩,,
1503,next track button,U+23ED,⏭,,
1504,play or pause button,U+23EF,⏯,,
1505,reverse button,U+25C0,◀,,
1506,fast reverse button,U+23EA,⏪,,
1507,last track button,U+23EE,⏮,,
1508,upwards button,U+1F53C,🔼,,
1509,fast up button,U+23EB,⏫,,
1510,downwards button,U+1F53D,🔽,,
1511,fast down button,U+23EC,⏬,,
1512,pause button,U+23F8,⏸,,
1513,stop button,U+23F9,⏹,,
1514,record button,U+23FA,⏺,,
1515,eject button,U+23CF,⏏,,
1516,cinema,U+1F3A6,🎦,,
1517,dim button,U+1F505,🔅,,
№,CLDR Short Name,Code,Browser,,
1518,bright button,U+1F506,🔆,,
1519,antenna bars,U+1F4F6,📶,,
1520,wireless,U+1F6DC,🛜,,
1521,vibration mode,U+1F4F3,📳,,
1522,mobile phone off,U+1F4F4,📴,,
gender,,,,,
№,CLDR Short Name,Code,Browser,,
1523,female sign,U+2640,♀,,
1524,male sign,U+2642,♂,,
1525,transgender symbol,U+26A7,⚧,,
math,,,,,
№,CLDR Short Name,Code,Browser,,
1526,multiply,U+2716,✖,,
1527,plus,U+2795,➕,,
1528,minus,U+2796,➖,,
1529,divide,U+2797,➗,,
1530,heavy equals sign,U+1F7F0,🟰,,
1531,infinity,U+267E,♾,,
punctuation,,,,,
№,CLDR Short Name,Code,Browser,,
1532,double exclamation mark,U+203C,‼,,
1533,exclamation question mark,U+2049,⁉,,
1534,red question mark,U+2753,❓,,
1535,white question mark,U+2754,❔,,
1536,white exclamation mark,U+2755,❕,,
1537,red exclamation mark,U+2757,❗,,
1538,wavy dash,U+3030,〰,,
currency,,,,,
№,CLDR Short Name,Code,Browser,,
1539,currency exchange,U+1F4B1,💱,,
1540,heavy dollar sign,U+1F4B2,💲,,
other-symbol,,,,,
№,CLDR Short Name,Code,Browser,,
1541,medical symbol,U+2695,⚕,,
1542,recycling symbol,U+267B,♻,,
1543,fleur-de-lis,U+269C,⚜,,
1544,trident emblem,U+1F531,🔱,,
1545,name badge,U+1F4DB,📛,,
1546,Japanese symbol for beginner,U+1F530,🔰,,
1547,hollow red circle,U+2B55,⭕,,
1548,check mark button,U+2705,✅,,
1549,check box with check,U+2611,☑,,
1550,check mark,U+2714,✔,,
1551,cross mark,U+274C,❌,,
1552,cross mark button,U+274E,❎,,
1553,curly loop,U+27B0,➰,,
1554,double curly loop,U+27BF,➿,,
1555,part alternation mark,U+303D,〽,,
1556,eight-spoked asterisk,U+2733,✳,,
1557,eight-pointed star,U+2734,✴,,
1558,sparkle,U+2747,❇,,
1559,copyright,U+00A9,©,,
1560,registered,U+00AE,®,,
№,CLDR Short Name,Code,Browser,,
1561,trade mark,U+2122,™,,
1562,splatter,U+1FADF,🫟,,
keycap,,,,,
№,CLDR Short Name,Code,Browser,,
1563,keycap: #,U+0023 U+FE0F U+20E3,#️⃣,,
1564,keycap: *,U+002A U+FE0F U+20E3,*️⃣,,
1565,keycap: 0,U+0030 U+FE0F U+20E3,0️⃣,,
1566,keycap: 1,U+0031 U+FE0F U+20E3,1️⃣,,
1567,keycap: 2,U+0032 U+FE0F U+20E3,2️⃣,,
1568,keycap: 3,U+0033 U+FE0F U+20E3,3️⃣,,
1569,keycap: 4,U+0034 U+FE0F U+20E3,4️⃣,,
1570,keycap: 5,U+0035 U+FE0F U+20E3,5️⃣,,
1571,keycap: 6,U+0036 U+FE0F U+20E3,6️⃣,,
1572,keycap: 7,U+0037 U+FE0F U+20E3,7️⃣,,
1573,keycap: 8,U+0038 U+FE0F U+20E3,8️⃣,,
1574,keycap: 9,U+0039 U+FE0F U+20E3,9️⃣,,
